action,match_key,display_name,sources,status,remark
HOLD_LEGACY_NOT_IN_CURRENT,オ-ルパ-ツ・トレ-ディング有限会社,オールパーツ･トレーディング有限会社,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,オ-ルパ-ツ・トレ-ディング有限会社allpartstradingco.ltd,オールパーツ･ トレーディング有限会社 Allparts Trading Co. Ltd,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,オブニンスク学術生産企業(orpe),オブニンスク学術生産企業（ORPE）,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,オムスク動力製造設計局,オムスク動力製造設計局,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,オリオン研究生産団体,オリオン研究生産団体,legacy;経産省,有効,制裁リスト（経産省／令和5年12月15日外為法）
HOLD_LEGACY_NOT_IN_CURRENT,オレ-ル・ドゥシュ・ティジャ-レット有限会社,オレール･ ドゥシュ･ティジャーレット 有限会社,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,オレ-ル・フォ-リン・トレ-ド有限会社,オレール･フォーリン･トレード有限会社,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,オレルメタルポリマ-有限会社,オレルメタルポリマー有限会社,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,カイリ・インダストリアルhk有限会社,カイリ･インダストリアル HK有限会社,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,カイリ・インダストリアルhk有限会社(香港凱利實業有限公司),カイリ･インダストリアル HK有限会社(香港凱利實業有限公司),経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,カザンヘリコプタ-,カザンヘリコプター,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,カザン火薬工場,カザン火薬工場,legacy;経産省,有効,制裁リスト（経産省／令和5年12月15日外為法）
HOLD_LEGACY_NOT_IN_CURRENT,カタラ-ノ有限会社,カタラーノ有限会社,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,カラサニ・グル-プ・カンパニ-ズ,カラサニ・グループ・カンパニーズ,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,カラサニ・トレ-ド,カラサニ・トレード,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,カラサニ・ドゥシュ・ティジャ-レット有限会社,カラサニ･ドゥシュ・ティジャーレット有限会社,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,カラサニ・ドゥシュ・ティジャ-レット有限会社連合,カラサニ･ ドゥシュ・ティジャーレット 有限会社連合,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,カラサニ・パッキング,カラサニ・パッキング,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,カラサニ・フォ-リン・トレ-ド有限会社,カラサニ･フォーリン･トレード有限会社,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,カラサニ・ロジスティクス,カラサニ・ロジスティクス,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,カルヴァン・インタ-ナショナル・ロジスティクス,カルヴァン・インターナショナル・ロジスティクス,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,キズリャル電気機械プラント,キズリャル電 気機械プラント,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,ギドロプリボル」中央研究所,「ギドロプリボル」 中央研究所,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,クイブシェフ機械プラント,クイブシェフ機械プラント,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,クバンテク,クバンテク,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,クバンテク(hk)有限会社,クバンテク（HK）有限会社,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,クバンテク及びクバンテクhk有限会社,クバンテク及びクバンテク HK 有限会社,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,クバンテク有限会社,クバンテク有限会社,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,クラフトウェイコ-ポレ-ションpls,クラフトウェイコーポレーション PLS,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,クリノフィスト・アビエ-ション,クリノフィスト･アビエーシ ョン,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,クリノフィスト・アビエ-ションfzco,クリノフィスト･アビエーション FZCO,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,クリノフィスト・アビエ-ション及びクリノフィスト・デザイン・アンド・エンジニアリング・ソリュ-ションズ非公開会社,クリノフィスト･アビエーション及びクリノフィスト･デザイン･アンド･エンジニアリング･ソリューションズ非公開会社,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,クリノフィスト・デザイン・アンド・エンジニアリング・ソリュ-ションズ非公開会社,クリノフィスト･デザイン･アンド･エンジニアリング･ソリューシ ョンズ非公開会社,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,クリモフスク特殊弾薬工場株式会社ksap,クリモフスク特殊弾薬工場株式会社KSAP,経産省;財務省,有効,制裁リスト（財務省：ロシア連邦(団体(特定銀行を除く))／経産省）
HOLD_LEGACY_NOT_IN_CURRENT,クルィロフ名称サンクトペテルブルク造船センタ-,クルィロフ名称サンクトペテルブルク造船センター,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,クルィロフ国立研究センタ-,クルィロフ国立研究センター,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,クルガンマシュザヴォド,クルガンマシュザヴォド,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,クルスクプリボル,クルスクプリボル,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,クルチャトフスキ-研究所所属itef,クルチャトフスキー研究所所属 ITEF,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,クロンシュタット,クロンシュタット,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,クロンシュタットグル-プ,クロンシュタットグループ,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,クロンデグル-プ,クロンデ グループ,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,グアンジョウ・オ-サイ・テクノロジ-有限会社,グアンジョウ・オーサイ・テクノロジー有限会社,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,グランツ・プロモ-ション・サ-ビス有限会社,グランツ･プロモーション･サービス有限 会社,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,ケルディシュ名称ロシア科学アカデミ-連邦国立単一企業連邦研究センタ-応用数学研究所,ケルディシュ名称ロシア科学ア カデミー連邦国立単一企業連邦研究センター応用数学研究所,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,コビ・インタ-ナショナル・カンパニ-,コビ･インターナショナル･カンパニー,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,コビ・インタ-ナショナル・カンパニ-kobiinternationalcompany,コビ･インターナショナル･カンパニー Kobi International Company,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,コムソモリスク・ナ・アム-レ航空機製造工場,コムソモリスク・ナ・アムーレ航空機製造工場,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,コンツェルン・ヴェガ,コンツェルン・ヴェガ,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,コンツェルン・無線工学ヴェガ,コンツェルン・無線工学 ヴェガ,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,コンツェルン無線・電子テクノロジ-、v.v.タラソフ名称航空オ-トメ-ション,コンツェルン無線・電子テクノロジー、V.V.タラソフ名称航空オートメーション,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,コンツェルン無線・電子テクノロジ-、ラメンスコエ機材製作工場,コンツェルン無線・電子テクノロジー、ラメンスコエ機材製作工場,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,コンツェルン無線・電子テクノロジ-、公共株式会社スタヴロポリ無線工場シグナル,コンツェルン無線・電子テクノロジー、公共株式会社スタヴロポリ無線工場シグナル,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,コンツェルン無線・電子テクノロジ-、公共株式会社テクプリボル,コンツェルン無線・電子テクノロジー、公共株式会社テクプリボル,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,コンツェルン無線・電子テクノロジ-、公共株式会社ブリャンスク特殊設計局,コンツェルン無線・電子テクノロジー、公共株式会社ブリャンスク特殊設計局,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,コンツェルン無線・電子テクノロジ-、公共株式会社モスクワ電気機械・オ-トメ-ション研究所,コンツェルン無線・電子テクノロジー、公共株式会社モスクワ電気機械・オートメーション 研究所,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,コンツェルン無線・電子テクノロジ-、株式会社p.a.エフィモフ名称試験設計局エレクトロアフトマティカ,コンツェルン無線・電子テクノロジー、株式会社 P.A.エフィモフ名称試験設計局エレクトロ アフトマティカ,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,コンツェルン無線・電子テクノロジ-、株式会社v.i.シムコ名称ラジオエレクトロニクス学術生産公団,コンツェルン無線・電子テクノロジー、株式会社 V.I.シムコ名称ラジオエレクトロニクス学 術生産公団,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,コンツェルン無線・電子テクノロジ-、株式会社アエロプリボル・ヴォスホ-ド,コンツェルン無線・電子テクノロジー、株式会社アエロプリボル・ヴォスホード,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,コンツェルン無線・電子テクノロジ-、株式会社アリメチエフスク・ラジオプリボル工場,コンツェルン無線・電子テクノロジー、株式会社アリメチエフスク・ラジオプリボル工場,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,コンツェルン無線・電子テクノロジ-、株式会社ウラル機材工学工場,コンツェルン無線・電子テクノロジー、株式会社ウラル機材工学工場,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,コンツェルン無線・電子テクノロジ-、株式会社カザン機材工学設計局,コンツェルン無線・電子テクノロジー、株式会社カザン機材工学設計局,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,コンツェルン無線・電子テクノロジ-、株式会社ジグリ無線工場,コンツェルン無線・電子テクノロジー、株式会社ジグリ無線工場,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,コンツェルン無線・電子テクノロジ-、株式会社タガンログ通信科学研究所,コンツェルン無線・電子テクノロジー、株式会社タガンログ通信科学研究所,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,コンツェルン無線・電子テクノロジ-、株式会社ファゾトロン無線工学科学研究所,コンツェルン無線・電子テクノロジー、株式会社ファゾトロン無線工学科学研究所,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,コンツェルン無線・電子テクノロジ-、株式会社マイクロテクノロジ-,コンツェルン無線・電子テクノロジー、株式会社マイクロテクノロジー,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,コンツェルン無線・電子テクノロジ-、株式会社ラジオプリボル,コンツェルン無線・電子テクノロジー、株式会社ラジオプリボル,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,コンツェルン無線・電子テクノロジ-、株式会社ラメンスコエ機材工学局,コンツェルン無線・電子テクノロジー、株式会社ラメンスコエ機材工学局,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,コンツェルン無線・電子テクノロジ-、株式会社リチャグ,コンツェルン無線・電子テクノロジー、株式会社リチャグ,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,コンツェルン無線・電子テクノロジ-、株式会社ヴズリョ-ト工学実験サポ-ト,コンツェルン無線・電子テクノロジー、株式会社ヴズリョート工学実験サポート,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,コンツェルン無線・電子テクノロジ-、株式会社全ロシア科学研究所グラディエント,コンツェルン無線・電子テクノロジー、株式会社全ロシア科学研究所グラディエント,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,コンツェルン無線・電子テクノロジ-、株式会社学術・製造企業イズメリテル,コンツェルン無線・電子テクノロジー、株式会社学術・製造企業イズメリテル,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,コンツェルン無線・電子テクノロジ-、株式会社工業用制御設計局,コンツェルン無線・電子テクノロジー、株式会社工業用制御設計局,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,コンツェルン無線・電子テクノロジ-、株式会社研究生産センタ-sapsan,コンツェルン無線・電子テクノロジー、株式会社研究生産センターSAPSAN,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,ゴメリ州執行委員会内務局,ゴメリ州執行委員会内務局,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,サイクロンtsnii,サイクロン TsNII,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,サクセス・アビエ-ション,サクセス・アビエーション,legacy;経産省,有効,制裁リスト（経産省／令和5年12月20日外為法）
HOLD_LEGACY_NOT_IN_CURRENT,サクセス・アビエ-ション・サ-ビス,サクセス・アビエーション・サービス,legacy;経産省,有効,制裁リスト（経産省／令和5年12月20日外為法）
HOLD_LEGACY_NOT_IN_CURRENT,サリュ-ト・ガスタ-ビン研究製造センタ-,サリュート・ガスタービン研究製造センター,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,サンクトペテルブルク海洋機械製造局マラカイト,サンクトペテルブルク海洋機械製造局マラカイト,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,サンクトペテルブルク海軍設計局アルマズ,サンクトペテルブルク海軍設計局アルマズ,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,ザラ・アエロ・グル-プ有限会社,ザラ・アエロ・グループ有限会社,外務省;経産省,有効,制裁リスト（経産省／外務省：ロシア連邦の特定団体への輸出等に係る禁止措置(外務省告示第61号)）
HOLD_LEGACY_NOT_IN_CURRENT,シェンジェン5gハイテク・イノベ-ション有限会社,シェンジェン 5Gハイテク・イノベーション有限会社,経産省,有効,制裁リスト（経産省）
